person_id,event_id,event_name,date
16759,3826,"Science is what happens when preconception meets verification.
",2018-04-18
21465,2967,"Good day for overcoming obstacles.  Try a steeplechase.
",2017-07-13
21465,6595,"eyes...""
",2017-02-15
48944,8605,"Gas smells awful;
",2017-05-22
46563,4219,"You can create your own opportunities this week.  Blackmail a senior
",2018-04-19
46563,1104,"Familiarity breeds attempt
",2017-08-17
85325,7156,"        3) ""If you were as smart as you think you are, you wouldn't be
",2018-03-28
85325,1410,"Optimization hinders evolution.
",2017-02-23
85325,1097,"        All the easy problems have been solved.
",2018-03-25
49350,1978,"
",2018-03-08
82733,7837,"this sort of trash.
",2017-06-29
82733,7474,"describe the picture.  Hardly any sets of 10K words can be adequately
",2018-01-21
36774,7609,"Duct tape is like the force.  It has a light side, and a dark side, and
",2017-10-15
36774,7275,"Arithmetic is being able to count up to twenty without taking off your
",2017-09-01
36774,4781,"nothing.
",2017-12-12
50473,8949,"after the age of 12.
",2018-03-29
95553,5865,"        But the good ones I've seen
",2017-11-07
47107,3623,"BLISS is ignorance
",2017-08-08
47107,9222,"eyes...""
",2017-12-16
47107,4461,"Acid -- better living through chemistry.
",2017-01-07
65956,2918,"handicapped.
",2018-03-15
41019,8416,"                -- Foolish Dictionary
",2018-02-16
41019,3589,"        The mouse dissolved
",2017-03-20
41019,5344,"Do not sleep in a eucalyptus tree tonight.
",2017-05-18
21256,1077,"The world is coming to an end!  Repent and return those library books!
",2017-09-09
28350,4318,"Hummingbirds never remember the words to songs.
",2018-02-15
16135,1329,"
",2017-01-21
16135,3997,"road to the drug store, but that's just peanuts to space.
",2018-04-24
16135,7698,"If God is perfect, why did He create discontinuous functions?
",2017-08-05
16548,7830,"Perfect day for scrubbing the floor and other exciting things.
",2017-07-31
27123,8538,"He sure is a fun god
",2018-03-26
52978,932,"hands.
",2018-04-18
73578,2306,"Good advice is something a man gives when he is too old to set a bad
",2017-08-21
73578,4982,"improve.
",2017-04-17
73578,9828,"First Rule of History:
",2017-12-10
98357,3323,"Stop searching.  Happiness is right next to you.  Now, if they'd only
",2017-12-03
98357,4554,"Idiot: A member of a large and powerful tribe whose influence in human
",2017-12-11
98357,6636,"Old programmers never die.  They just branch to a new address.
",2017-03-20
75397,5493,"Acids stain you;
",2017-04-23
61499,5030,"        Superiority is recessive.
",2018-01-27
61499,7310,"You can measure a programmer's perspective by noting his attitude on
",2017-01-31
61499,2858,"""Matrimony isn't a word, it's a sentence.""
",2017-06-07
74258,5344,"                -- Mark Twain
",2017-12-07
74258,3218,"effort to teach them good manners.
",2017-09-07
74258,1567,"You cannot kill time without injuring eternity.
",2017-01-14
94632,2433,"ourselves.
",2018-02-01
64915,1365,"Real Programmers don't comment their code.  If it was hard to write, it should
",2017-03-19
68476,1288,"Bradley's Bromide:
",2017-05-29
91250,8380,"                even.
",2017-04-16
46759,9738,"Never let your child play with a loaded carp.
",2017-03-17
46759,4965,"Stop searching.  Happiness is right next to you.
",2017-12-18
89479,3009,"Adolescence: The stage between puberty and adultery.
",2017-04-24
84552,712,"Hummingbirds never remember the words to songs.
",2018-02-18
38548,3115,"God Invented Grass.
",2017-08-22
30827,4063,"                -- Foolish Dictionary
",2018-04-28
30827,345,"Children are natural mimic who act like their parents despite every
",2017-04-13
30827,4699,"                -- Yiddish saying
",2017-01-26
91023,9388,"                -- Bertold Brecht
",2017-11-12
91023,3376,"hands.
",2017-05-06
30455,2937,"Ten years of rejection slips is nature's way of telling you to stop
",2017-06-30
57267,2183,"-Deep Thought
",2017-05-05
66393,1878,"without looking to see whether the seeds move.
",2017-04-06
66393,7509,"poor, to sleep under the bridges, to beg in the streets, and to steal
",2017-01-12
15936,1978,"Worst Vegetable of the Year: The brussels sprout.  This is also the
",2017-10-10
15936,4961,"Nudists are people who wear one-button suits.
",2017-03-03
15936,8977,"Ingrate: A man who bites the hand that feeds him, and then complains of
",2017-06-24
10548,5585,"                -- F. P. Jones
",2018-03-13
85995,8622,"Fruit flies like a banana
",2018-01-14
85995,6210,"Q: How many IBM cpu's does it take to do a logical right shift?
",2018-02-14
52569,9712,"Your analyst has you mixed up with another patient.  Don't believe a
",2018-02-09
52569,2652,"In the long run, every program becomes rococo, and then rubble.
",2017-04-11
52569,7305,"        Among economists, the real world is often a special case.
",2017-04-18
94489,8071,"        He said, ""Yes, I know.
",2017-11-16
94489,104,"Don't go surfing in South Dakota for a while.
",2017-02-17
88486,777,"Corollary:
",2017-05-03
51122,6815,"                -- Kehlog Albran
",2017-04-04
13256,1999,"listings or the object deck.
",2017-04-03
13256,7660,"                -- Don Quinn
",2017-09-18
15992,8207,"What use is magic if it can't save a unicorn?
",2017-10-07
45101,6845,"                -- Mark Twain
",2018-02-09
69083,6439,"        Its syntax worse than JOSS;
",2017-05-06
61862,2195,"What the hell, go ahead and put all your eggs in one basket.
",2017-02-10
61862,2595,"not worth knowing.
",2017-10-02
61862,1999,"Experience is that marvelous thing that enables you recognize a
",2017-07-05
79652,315,"        electrical cord.
",2017-07-25
79652,4283,"ends.
",2017-04-28
79652,3896,"                -- Elbert Hubbard
",2017-04-18
94844,6004,"Perhaps, unless the billboards fall
",2017-04-12
88064,8360,"How many Zen masters does it take to screw in a light bulb?
",2017-01-31
88064,11,"Keep America beautiful.  Swallow your beer cans.
",2018-01-25
22162,737,"A LISP programmer knows the value of everything, but the cost of
",2017-06-25
22162,9137,"America may be unique in being a country which has leapt from barbarism
",2017-11-06
94180,3521,"Majority: That quality that distinguishes a crime from a law.
",2018-02-25
56894,1194,"Q: How many Oregonians does it take to screw in a light bulb?
",2017-04-28
56894,9372,"What this country needs is a good five-cent nickel.
",2017-11-12
56894,5702,"Message will arrive in the mail.  Destroy, before the FBI sees it.
",2017-03-12
76161,4485,"""Why be a man when you can be a success?""
",2017-03-23
76161,8498,"                -- Alan Perlis
",2018-03-13
76161,5468,"What garlic is to salad, insanity is to art.
",2017-02-07
28150,674,"Familiarity breeds attempt
",2017-08-09
74175,3517,"The world is coming to an end!  Repent and return those library books!
",2018-02-20
74175,9130,"shortest, though.
",2017-07-09
14771,5385,"Accident: A condition in which presence of mind is good, but absence of
",2017-09-09
14771,6148,"Why did the Roman Empire collapse?  What is the Latin for office
",2018-01-01
14771,718,"Cynic: One who looks through rose-colored glasses with a jaundiced eye.
",2017-07-03
63363,124,"aloud what the country could do under first-class management.
",2017-01-08
63363,1194,"Don't feed the bats tonight.
",2017-02-16
45861,3491,"""Now is the time for all good men to come to.""
",2018-02-23
45861,4682,"                -- Herbert Hoover
",2017-09-09
45861,363,"""It's Fabulous!  We haven't seen anything like it in the last half an
",2017-02-15
85370,3999,"Gandhi: I think it would be a good idea.
",2017-12-04
94307,4291,"SHIFT TO THE LEFT!  SHIFT TO THE RIGHT!
",2018-03-06
94307,4576,"of being a damned fool.
",2017-04-18
40783,3755,"                -- R. Geis
",2017-02-12
40783,4219,"Ingrate: A man who bites the hand that feeds him, and then complains of
",2017-01-25
70408,1921,"And other erotic effects.
",2017-09-04
55307,8977,"        the dark leaks out.
",2017-03-30
55307,4683,"Afternoon: That part of the day we spend worrying about how we wasted
",2017-09-30
40782,8778,"people.
",2017-08-17
15101,1143,dplyr City Concert,2018-04-13
91017,4194,"                -- Albert Einstein
",2017-02-03
16039,8360,"                -- Macy's
",2017-02-08
16039,8279,"            Smoke a friend today.
",2018-04-09
16039,488,"                -- ""The Hitchhiker's Guide to the Galaxy""
",2017-09-21
55154,6229,"system, in which all of its major weaknesses have been exposed,
",2017-10-03
55154,2404,"We wish you a Hare Krishna
",2017-09-26
55154,2953,"people.
",2018-03-11
72679,8939,"It used to point to me,
",2017-12-19
72679,402,"In a chronodimensional skip.
",2017-05-07
92131,1600,"""Contrariwise,"" continued Tweedledee, ""if it was so, it might be, and
",2017-11-28
37458,1056,"        But she started absorbin'
",2018-04-13
32427,7297,"Future looks spotty.  You will spill soup in late evening.
",2017-02-16
32427,5415,"example.
",2017-01-26
36994,9,"What this country needs is a good five-cent nickel.
",2017-01-10
20820,9520,"climbing boots to work in case a  mountain should suddenly spring up in the
",2017-10-18
20820,7351,"that the other fellow can spell.
",2017-10-08
30131,6063,"        He said, ""Yes, I know.
",2017-09-03
30131,8566,"                -- Adlai Stevenson
",2017-08-20
39515,4687,"        The night before the English History mid-term, your Biology
",2018-02-10
39515,5287,"It did not last; the devil howling ""Ho!
",2017-06-18
39515,9470,"                -- John Ciardi
",2017-04-10
88643,2875,"
",2017-05-30
88643,3,"Alimony is a system by which, when two people make a mistake, one of
",2018-02-15
88643,1468,"get any programs at all and take what they get.
",2018-02-03
45012,9246,"Majority: That quality that distinguishes a crime from a law.
",2017-07-28
45012,9185,"Every manifestation had seven symptoms.
",2017-10-04
63370,1054,"Losing your drivers' license is just God's way of saying ""BOOGA, BOOGA!""
",2017-12-12
63370,8657,"You cannot kill time without injuring eternity.
",2017-11-08
54288,916,"Only God can make random selections.
",2017-06-03
54288,9917,"If there are epigrams, there must be meta-epigrams.
",2017-10-18
54288,1714,"The billows smooth and bright --
",2017-03-16
51622,537,"        Science is true.  Don't be misled by facts.
",2017-02-12
18215,7416,"Guns aren't lawful;
",2017-06-23
18215,4491,"They also surf who only stand on waves.
",2017-06-23
18215,610,"Alimony is a system by which, when two people make a mistake, one of
",2017-11-24
92993,8932,"Presidents and Kings to the scum of the earth...""
",2017-10-22
92993,8629,"Our country has plenty of good five-cent cigars, but the trouble is
",2017-09-03
98396,363,"Keep emotionally active.  Cater to your favorite neurosis.
",2017-05-28
98396,6379,"        Responsibility always exceeds authority.
",2017-01-29
98396,8979,"Now and then an innocent person is sent to the legislature.
",2018-03-07
69154,8600,"Don't hate yourself in the morning -- sleep till noon.
",2017-10-24
69154,5155,"        handle.
",2017-05-09
41137,9589,"Coward: One who in a perilous emergency thinks with his legs.
",2017-08-01
41137,1155,"There once was a girl named Irene
",2017-10-30
68821,5030,"                -- Lewis Carroll
",2018-02-23
24343,6254,"Half Moon tonight.  (At least its better than no Moon at all.)
",2017-05-12
24343,932,"Be wary of strong drink.  It can make you shoot at tax collectors and
",2017-08-17
79484,4193,"Don't go surfing in South Dakota for a while.
",2017-03-22
79484,9260,"poor to protect them from each other.
",2017-04-30
15930,9570,"Assure us that it must be so.
",2018-01-26
15930,1483,"        If computers get too powerful, we can organize them into a
",2017-01-26
46938,315,"                even.
",2017-04-04
10155,9122,"happens.
",2018-04-13
16401,9150,"Everyting should be built top-down, except the first time.
",2017-10-05
15650,134,"nails.
",2017-10-18
42091,658,"Vital papers will demonstrate their vitality by spontaneously moving
",2017-04-07
42091,4715,"""Just once, I wish we would encounter an alien menace that wasn't
",2017-04-26
42091,9570,"Take heart amid the deepening gloom that your dog is finally getting
",2017-10-03
99246,232,"Cynic: A blackguard whose faulty vision sees things as they are, not as
",2017-01-31
44794,6503,"Real Programmers don't write specs -- users should consider themselves lucky to
",2018-02-07
44794,746,"""I just need enough to tide me over until I need more.""
",2018-04-12
44794,9583,"                -- Oscar Wilde
",2017-09-20
47047,5715,"But in our enthusiasm, we could not resist a radical overhaul of the
",2017-10-08
47047,9137,"Psychiatrists say that one out of four people are mentally ill.  Check
",2018-04-22
47047,2264,"you are going to see of him until he emerges on the other side of his
",2017-12-08
68315,574,"                -- Albert Einstein
",2017-06-10
68315,674,"                -- George Saunders' dying words
",2017-04-15
68315,2633,"DeVries' Dilemma:
",2017-09-28
45086,8600,"                -- Salvor Hardin
",2017-02-09
45086,8034,"Cleveland still lives.  God _m_u_s_t be dead.
",2017-01-14
95649,4059,"Real Programmers don't write application programs; they program right down on
",2017-06-03
19260,1143,dplyr City Concert,2017-06-13
19260,1143,dplyr City Concert,2017-12-14
19260,1143,dplyr City Concert,2017-08-31
29777,5659,"Ducharm's Axiom:
",2018-02-23
29777,1374,"                -- Fred Allen
",2017-01-22
22883,793,"lightly greased.""
",2017-06-30
90809,1782,"                -- Senator Soaper
",2017-12-05
